cluster_id,type,canonical_normalized,canonical_provisional,variants,total_frequency,sources,identification,authority_ref,confidence
1983,person,Richard Bingham,Richard Bingham,Richard Bingham,1,vol4_index:1,"Richard Bingham, possibly the Elizabethan soldier and administrator.",,medium
1985,person,Eustace de Ribemont,Eustace de Ribamot,Eustace de Ribamot,1,vol4_index:1,"Eustace de Ribemont, medieval French knight active in England.",,medium
1986,person,Rithwal,Rithwal,Rithwal,1,vol4_index:1,"Rithwal, likely an Anglo-Saxon or medieval Welsh figure.",,low
1987,person,Richard Tunstall,Richard Tunstal,Richard Tunstal,1,vol4_index:1,"Richard Tunstall, medieval English nobleman or cleric.",,medium
1988,person,Richard Griffith,Richard Griffith,Richard Griffith,1,vol4_index:1,"Richard Griffith, likely a Welsh nobleman or official.",,medium
1989,person,Rigmanus Philesius,Rigmanus Philesius,Rigmanus Philesius,1,vol4_index:1,"Rigmanus Philesius, likely a classical or legendary figure mentioned in the Chronicles.",,low
1990,person,Ridel,Ridel,Ridel,1,vol4_index:1,"A Norman landholder mentioned in medieval records, possibly connected to the Ridel family.",,low
1991,person,Henry Scrope,Henry Scrope,Henry Scrope,1,vol4_index:1,"A member of the prominent Scrope family, likely Henry le Scrope, 3rd Baron Scrope of Masham.",,medium
1992,person,Wre,Wre,Wre,1,vol4_index:1,An unidentifiable person with insufficient information from the single variant spelling.,,low
1993,person,Rippingdon,Rippingdo,Rippingdo,1,vol4_index:1,"A person associated with Rippingdon, possibly a surname derived from a place name.",,low
1994,person,Richard William,Richard William,Richard William,1,vol4_index:1,"A person with the given names Richard William, insufficient context for specific identification.",,low
1996,person,Richer de Aquila,Richer de Aquila,Richer de Aquila,1,vol4_index:1,"A Norman landholder, likely Richer de Aquila who held lands in medieval England.",,medium
1997,person,Richard Beauchamp,Richard Bewchamp,Richard Bewchamp,1,vol4_index:1,"A member of the Beauchamp family, possibly Richard Beauchamp, Earl of Warwick.",,medium
1998,person,Beauchamp,Bewchamp,Bewchamp,1,vol4_index:1,A member of the prominent Beauchamp noble family of medieval England.,,medium
1999,person,Robert Clifford,Robert Clyfford,Robert Clyfford,1,vol4_index:1,"A member of the Clifford family, possibly Robert de Clifford, 1st Baron de Clifford.",,medium
2001,person,Richard Waldegrave,Richard Walgraue,Richard Walgraue,1,vol4_index:1,"A member of the Waldegrave family, likely Sir Richard Waldegrave of medieval England.",,medium
2002,person,Richard Herbert,Richard Herberte,Richard Herberte,1,vol4_index:1,"A member of the Herbert family, likely Sir Richard Herbert of medieval or Tudor England.",,medium
2003,person,Richard Edgecombe,Richard Edgecombe,Richard Edgecombe,1,vol4_index:1,"A member of the Edgecombe family, likely Sir Richard Edgecombe of Devon.",,medium
2004,person,Rice,Rice,Rice,1,vol4_index:1,"A person named Rice, possibly a Welsh name or anglicized form of Rhys.",,low
2007,person,Ricula,Ricula,Ricula,1,vol4_index:1,"An unidentifiable medieval figure, possibly a Latin form of a personal name.",,low
2009,person,Remfred,Remfred,Remfred,1,vol4_index:1,"A medieval figure with a Germanic name, possibly an Anglo-Saxon or Norman person.",,low
2010,person,Reinerius,Reinerius,Reinerius,1,vol4_index:1,"A medieval figure with a Latin form name, possibly Norman or continental origin.",,low
2011,person,Rehald,Rehald,Rehald,1,vol4_index:1,"An unidentifiable medieval figure, possibly with Germanic or Anglo-Saxon origins.",,low
2012,person,Nicholas Ridley,Ridley Nicholas,Ridley Nicholas,1,vol4_index:1,"Protestant bishop and martyr, Bishop of Rochester and London, burned during Mary I's reign.",viaf:29558119,high
2013,person,Roger Bolingbroke,Roger Bullingbrok,Roger Bullingbrok,1,vol4_index:1,"A medieval figure, likely Roger Bolingbroke the astrologer and necromancer of the 15th century.",,medium
2014,person,John Risley,Riseley Iohn,Riseley Iohn,1,vol4_index:1,"A person named John Risley, insufficient context for specific historical identification.",,low
2016,person,Restitutus,Restitutus,Restitutus,1,vol4_index:1,"An early British or Roman-era figure, possibly a saint or cleric mentioned in medieval chronicles.",,low
2017,person,Redfrid,Redfrid,Redfrid,1,vol4_index:1,An Anglo-Saxon or medieval English person of uncertain identity.,,low
2019,person,Remeline,Remeline,Remeline,1,vol4_index:1,"A medieval English person of uncertain identity, possibly a woman given the name form.",,low
2022,person,Reginald Peacock,Reginald Peacoke,Reginald Peacoke,1,vol4_index:1,"Likely Bishop Reginald Pecock (c. 1395-1461), Welsh theologian and Bishop of Chichester.",viaf:76375668,medium
2023,person,Ramesses,Rameses,Rameses,1,vol4_index:1,"An Egyptian pharaoh, likely Ramesses II, mentioned in biblical or historical context.",,medium
2024,person,Ranulf Higden,Ranulfe Hygden,Ranulfe Hygden,1,vol4_index:1,"Ranulf Higden (c. 1280-1364), English chronicler and Benedictine monk, author of Polychronicon.",viaf:61539765,high
2025,person,Thomas Ratcliffe,Ratclife Thom,Ratclife Thom,1,vol4_index:1,"Possibly Thomas Ratcliffe, 3rd Earl of Sussex (c. 1526-1583), Tudor courtier and Lord Deputy of Ireland.",,low
2026,person,William Drury,Wil. Drury,Wil. Drury,1,vol4_index:1,"Possibly Sir William Drury (1527-1579), English soldier and administrator who served in Ireland.",,medium
2027,person,Randal Edward,Randal Edward,Randal Edward,1,vol4_index:1,"An individual of uncertain identity, possibly from the Tudor period.",,low
2028,person,Shane O'Neill,Shane Oneile,Shane Oneile,1,vol4_index:1,"Shane O'Neill (c. 1530-1567), Irish chief of the O'Neill dynasty in Ulster.",viaf:13103609,high
2029,person,Thomas Tilby,Thomas Tilby,Thomas Tilby,1,vol4_index:1,"An individual of uncertain identity, likely from the medieval or Tudor period.",,low
2030,person,William Ralegh,Raleg William,Raleg William,1,vol4_index:1,"Possibly related to the Ralegh family, perhaps Sir Walter Ralegh's relative or an earlier member of the family.",,low
2033,person,Ralph Poole,Raufe Poole,Raufe Poole,1,vol4_index:1,"An individual of uncertain identity, likely from the medieval or Tudor period.",,low
2034,person,Ralph Verney,Raufe Verney,Raufe Verney,1,vol4_index:1,"A member of the Verney family, possibly Sir Ralph Verney or an earlier member of this prominent family.",,low
2035,person,Ralph Stanley,Raufe Stanley,Raufe Stanley,1,vol4_index:1,"A member of the Stanley family, possibly related to the Earls of Derby.",,low
2036,person,Ralph Willoughby,Raufe Willoughby,Raufe Willoughby,1,vol4_index:1,"A member of the Willoughby family, possibly related to the Barons Willoughby de Eresby.",,low
2039,person,Rayer,Rayer,Rayer,1,vol4_index:1,"An individual of uncertain identity, possibly a medieval English person.",,low
2040,person,Andrew Rat,Rat Andrew,Rat Andrew,1,vol4_index:1,"An individual of uncertain identity, the name order may be reversed from the original.",,low
2041,person,Ralph Percy,Raufe Percie,Raufe Percie,1,vol4_index:1,"A member of the Percy family, possibly related to the Earls of Northumberland.",,medium
2042,person,Ralph Grey,Raufe Gray,Raufe Gray,1,vol4_index:1,"A member of the Grey family, possibly Ralph Grey, 2nd Baron Grey of Werke (died 1464).",,medium
2043,person,Ralph Josseline,Raufe Iosseline,Raufe Iosseline,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, likely a minor figure or official of the period.",,low
2044,person,Robert Brackenbury,Robert Brakenbery,Robert Brakenbery,1,vol4_index:1,"Constable of the Tower of London under Richard III, executed after the Battle of Bosworth in 1485.",viaf:316745943,high
2045,person,Robert Hilliard,Robert Hilliard,Robert Hilliard,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, possibly a minor nobleman or official.",,low
2046,person,Robin,Robyn,Robyn,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, insufficient context to identify specifically.",,low
2047,person,Wells,Wells,Wells,1,vol4_index:1,"A person surnamed Wells mentioned in Holinshed's Chronicles, insufficient context for specific identification.",,low
2048,person,Thomas Roe,Roe Thomas,Roe Thomas,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, possibly a minor figure of the period.",,low
2049,person,Rosamond,Rosamonde,Rosamonde,1,vol4_index:1,"Likely Rosamond Clifford, mistress of King Henry II, known as 'Fair Rosamond'.",viaf:67259736,medium
2050,person,Roland,Rouland,Rouland,1,vol4_index:1,"A person named Roland mentioned in Holinshed's Chronicles, insufficient context for specific identification.",,low
2051,person,Rollo,Rou,Rou,1,vol4_index:1,"Likely Rollo of Normandy, first ruler of Normandy and ancestor of William the Conqueror.",viaf:79398674,medium
2052,person,Peter des Roches,Roches Peter,Roches Peter,1,vol4_index:1,Bishop of Winchester and justiciar of England under King John and Henry III.,viaf:89203609,high
2055,person,Ronir,Ronir,Ronir,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, insufficient context for identification.",,low
2057,person,William d'Aubigny,William de Albeney,William de Albeney,1,vol4_index:1,"A medieval nobleman, possibly one of several William d'Aubignys who held the earldom of Arundel.",,medium
2060,person,Rotrode,Rotrode,Rotrode,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, insufficient context for identification.",,low
2061,person,Robert Welles,Robert Welles,Robert Welles,1,vol4_index:1,"Likely Robert Welles, 8th Baron Welles, who rebelled against Edward IV and was executed in 1470.",viaf:316574572,medium
2062,person,John Romaine,Iohn Romaine,Iohn Romaine,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, insufficient context for specific identification.",,low
2063,person,Guion de la Roche,Roch Guion,Roch Guion,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, possibly a French nobleman or crusader.",,low
2064,person,Roger Clarendon,Roger Claringdon,Roger Claringdon,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, possibly connected to Clarendon Palace or the Constitutions of Clarendon.",,low
2065,person,Robert Whittingham,Robert Whitingham,Robert Whitingham,1,vol4_index:1,"A person mentioned in Holinshed's Chronicles, insufficient context for specific identification.",,low
2066,person,Robert Bassett,Robert Basset,Robert Basset,1,vol4_index:1,"A medieval nobleman from the Bassett family, possibly a justiciar or baron of the 12th-13th centuries.",,medium
2067,person,Robert Willoughby,Robert Willoughby,Robert Willoughby,1,vol4_index:1,"A medieval or early modern nobleman from the Willoughby family, possibly a baron or knight.",,medium
2068,person,Roger Clifford,Roger Clifford,Roger Clifford,1,vol4_index:1,"A member of the prominent Clifford family, likely one of several medieval barons of that name.",,low
2069,person,Robert Bapthorpe,Robert Bapthorpe,Robert Bapthorpe,1,vol4_index:1,"An English clerk and administrator, likely 14th or 15th century.",,low
2070,person,Roger Vaughan,Roger Vaughan,Roger Vaughan,1,vol4_index:1,"A Welsh gentleman, likely from the prominent Vaughan family of Tretower.",,low
2071,person,Thomas Rosselin,Thomas Rosselin,Thomas Rosselin,1,vol4_index:1,"An English clerk or administrator, possibly connected to legal or ecclesiastical affairs.",,low
2072,person,Robert Chamberlain,Robert Chamberlain,Robert Chamberlain,1,vol4_index:1,"An English courtier or administrator, likely holding the office of chamberlain.",,low
2074,person,Thomas Rotherham,Rotheram Thomas,Rotheram Thomas,1,vol4_index:1,Archbishop of York and Lord Chancellor under Edward IV and Richard III.,viaf:316577830,high
2075,person,Thomas Ruthall,Ruthal Thomas,Ruthal Thomas,1,vol4_index:1,Bishop of Durham and secretary to Henry VII and Henry VIII.,viaf:316577852,high
2076,person,Rufinianus,Rufinianus,Rufinianus,1,vol4_index:1,"A Roman or early British figure, possibly a saint or ecclesiastical person.",,low
2077,person,Rudacus,Rudacus,Rudacus,1,vol4_index:1,"An early British or Saxon figure, possibly legendary or semi-historical.",,low
2078,person,Saxon Kings,Saxon Kings,Saxon Kings,1,vol4_index:1,Collective reference to the Anglo-Saxon monarchs who ruled England from the 5th to 11th centuries.,,high
2079,person,Africanus,Affricanes,Affricanes,1,vol4_index:1,Likely referring to Scipio Africanus or another classical figure with the cognomen Africanus.,,medium
2080,person,Saint Cayman,Saint Cayman,Saint Cayman,1,vol4_index:1,"An obscure saint, possibly a variant spelling of Saint Kennan or another Celtic saint.",,low
2081,person,Hugh de Saint-Clair,Sainte Cicere Huberte,Sainte Cicere Huberte,1,vol4_index:1,"A Norman nobleman, likely from the Saint-Clair (Sinclair) family.",,medium
2082,person,Hugh de Saint-Clair,Sainte Clere Hugh,Sainte Clere Hugh,1,vol4_index:1,"A Norman nobleman from the Saint-Clair family, possibly the same as cluster 2081.",,medium
2083,person,Nicholas Saford,Saford Nicholas,Saford Nicholas,1,vol4_index:1,"An English gentleman or administrator, surname likely Safford or similar variant.",,low
2084,person,Saint Edward,Saint Edwardes,Saint Edwardes,1,vol4_index:1,Likely referring to Saint Edward the Confessor or Saint Edward the Martyr.,,medium
2085,person,Samuel,Samuell,Samuell,1,vol4_index:1,The biblical prophet Samuel or someone named after him.,,low
2087,person,Saint Aldhelm,Sainte Aldermes,Sainte Aldermes,1,vol4_index:1,"Anglo-Saxon saint and scholar, Bishop of Sherborne in the 7th-8th centuries.",viaf:120719542,medium
2088,person,Saint Ellutus,Sainte Ellutus,Sainte Ellutus,1,vol4_index:1,"An obscure saint, possibly a variant of Saint Eleutherius or another early Christian martyr.",,low
2089,person,Saint Oswin,Saint Oswin,Saint Oswin,1,vol4_index:1,"Anglo-Saxon saint and king of Deira, martyred in 651 CE.",viaf:316452688,high
2091,person,Saint Fridian,Saint Fridancus,Saint Fridancus,1,vol4_index:1,Irish saint who became bishop of Lucca in Italy in the 6th century.,,medium
2093,person,Saint Frideswide,Sainte Friswides,Sainte Friswides,1,vol4_index:1,"Anglo-Saxon princess and abbess, patron saint of Oxford who founded a nunnery there in the 8th century.",,high
2095,person,Oswils,Oswils,Oswils,1,vol4_index:1,"Unclear Anglo-Saxon personal name, possibly a variant of Oswulf or similar.",,low
2096,person,Saint Thomas,Saint Thomas,Saint Thomas,1,vol4_index:1,"Generic reference to a saint named Thomas, possibly Thomas Becket or Thomas Aquinas.",,low
2097,person,Sanison,Sanison,Sanison,1,vol4_index:1,"Obscure medieval personal name, possibly a variant spelling of Samson.",,low
2098,person,Robert Salle,Salle Roberte,Salle Roberte,1,vol4_index:1,"Medieval English person, possibly connected to the Salle family of Norfolk.",,low
2099,person,Nigel Sackville,Sackuill Nigel,Sackuill Nigel,1,vol4_index:1,"Member of the Sackville family, medieval English nobility.",,medium
2100,person,Thomas Sackville,Sackuille Tho.,Sackuille Tho.,1,vol4_index:1,"Member of the Sackville family, possibly Thomas Sackville, 1st Earl of Dorset (1536-1608).",,medium
2101,person,Salestine,Salestine,Salestine,1,vol4_index:1,"Obscure medieval personal name, possibly a variant of Celestine.",,low
